reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
675839ea-15bd-4f43-9806-3bd989cabcbb,ArHard 15,https://play-lh.googleusercontent.com/a-/ALV-UjUqO12YId0OP7uz_7Acdtn32rUvr0aY79WoExm_D0ma5IcQvele,"Lebih baik Map RONDO,NUSA,KARAKIN, & LIVIK di hapus aja deh untuk meningkatkan performa game play dan biar gamenya seperti dulu dengan 4 map yaitu ERANGEL,SANHOK,MIRAMAR, & VIKENDI biar tidak bikin berat game-nya dan biar gameplay-nya jauh lebih stabil dari yang sekarang (banyaknya map) dan juga Map di WOW di hapus juga sama di desaign rumah itu. karena itu yang buat game ini semakin berat dan tidak stabil untuk di mainkan di device low entry biar sama sama adil yang low entry sama yang hight",2,305,3.8.0,2025-06-27 18:21:08,"Halo pemain! Kami sangat mengerti perasaan Anda. Untuk memberikan pengalaman bermain yang baik, Anda mungkin perlu mengunduh paket data. Anda juga dapat menemukan jendela pop-up awan di lobi permainan untuk mengubah pengaturan unduh otomatis. Percayalah, kami selalu berusaha mengoptimalkan untuk memberikan pengalaman yang lebih baik untuk Anda.",2025-06-28 14:01:02,3.8.0
e4961930-32a6-4686-9624-d6c451ff795f,Siddiq,https://play-lh.googleusercontent.com/a/ACg8ocJYELB31WeXNCBsEi5UsUf0mYQreFo859hRXYn0KS7UhMxNA8E=mo,layar nya burik bet 8! bit,1,0,,2025-06-27 18:19:58,"Halo pemain,
Level adaptasi game bervariasi dengan model yang berbeda, dan silakan merujuk ke tampilan dalam game untuk mengetahui tingkat adaptasi yang sebenarnya. Selain itu, untuk memungkinkan pemain menikmati pengalaman mengoperasikan layar yang lebih indah, kami akan terus menambahkan lebih banyak model yang kompatibel dengan game!",2025-06-28 14:00:07,
698d9a16-45f5-4a5a-9e4a-554fdd97d86a,Azhari CR7 PUBG MOBILE,https://play-lh.googleusercontent.com/a-/ALV-UjVt_qEEI5tdHDWHhRaP3jAika8Zqo1VwCCW8-0yw79PXt3D11lf,PUBG MOBILE 😎🥰,5,0,3.8.0,2025-06-27 17:56:16,,,3.8.0
cd32fb70-791f-4557-96b2-3b81d5b2d07e,Putra Kedua,https://play-lh.googleusercontent.com/a/ACg8ocLtkx3IjbMQKjz3I-s3M7V27kp11KgdT5SqqsSKdPMEQ9KaAQ=mo,great game,5,0,,2025-06-27 17:32:51,,,
32221fbf-252f-4e25-a586-219a1e9c4cb4,Heril 4you,https://play-lh.googleusercontent.com/a-/ALV-UjWTvtgg-OU-sJHNwet2Vl9WgnT66cJjaWhoLSmh8GJ5BW7_BiQ4,Bagus,5,0,,2025-06-27 17:22:26,,,
f654f99a-affe-42f1-aa3f-2be20d97633a,Ghafar Arif,https://play-lh.googleusercontent.com/a/ACg8ocJeadtJEoNhb0fOhwTShVYAw9CIk5KPUZdLTdcQeqUCTWt5ug=mo,burik jaringan suka tidak stabil padahal bagus kalian jangan di coba burik peyimpanan suka habis mending main ff aja 👍🏻,1,0,,2025-06-27 17:22:17,,,
8d449613-1216-4a5a-b1b6-e4e7725bae0a,BERKEDOK AMANAH,https://play-lh.googleusercontent.com/a-/ALV-UjUJBzvNFq8aDweHKMBweaTPMYXM51zXj736TP5WL_dWpOCpxuY,plis kurangi penyimpanan dan stabilkan fps,1,0,,2025-06-27 17:16:31,"Hai pemain! Kami benar-benar memahami perasaan anda. Untuk memberikan anda pengalaman permainan yang lebih baik, anda mungkin perlu memuat turun pakej sumber. Anda juga boleh mencari tetingkap terapung awan kecil di lobi game untuk mengubah tetapan muat turun automatik. Percayalah, kami sentiasa berusaha untuk mengoptimumkan pengalaman anda.",2025-06-28 13:59:38,
bfc21bdd-594e-4b01-a1d1-9e94d1f3a62e,Be Chung,https://play-lh.googleusercontent.com/a-/ALV-UjW5tlgVIX5JLb8B-HobKW1HXg9k1R7o1FR9h2bV5P9NQLuvMQ,"UNTUK PERANGKAT SAMSUNG A06, TOLONG STABILKAN DALAM PERTEMPURAN, AGAR TIDAK BUG SAAT TURUN",5,0,,2025-06-27 16:57:08,,,
04688551-22db-4a92-871f-6665916f4089,kevin chandra,https://play-lh.googleusercontent.com/a-/ALV-UjVh28gqNxmluirccP3irCJtsNzvtjmTsB5vV-1Ug8Ap1twH0rNn,"kenapa si sekarang main classic lawan bot terus, ga seneng bosen yg adaa kocakk ni",1,0,3.8.0,2025-06-27 16:55:58,,,3.8.0
7547875b-8980-4bc9-82a8-c8ee9ad339ae,Frendi 01,https://play-lh.googleusercontent.com/a/ACg8ocJbH-9em3VXwgL8LuiBRAf2BztXEdGox1ypuy_3wn6yWmN2mTY=mo,pubg mobile paling debes lah pokoknya,5,0,3.8.0,2025-06-27 16:39:53,,,3.8.0
a12de09b-0641-4d89-88a2-ef8d1da3cec3,Fatin Fadiah,https://play-lh.googleusercontent.com/a/ACg8ocIijxJnUO-nZ6cqfMU8lSbIX6FVu6bPT2CuhPObjKpNzXn89Q=mo,game harammmmm 🤣,1,0,,2025-06-27 16:06:40,,,
541991e4-d3e4-4988-a02d-c7c04d866c68,Djumiatun,https://play-lh.googleusercontent.com/a-/ALV-UjWrvulQ5WbBg7CqkdziX2xk6Jrtq1tdllpSsQAMIw9LRS8bVk8,game ny bagus,5,0,,2025-06-27 16:02:24,,,
a30bfb79-b120-40e1-ac6f-0f882842058e,Juliandi Manenda,https://play-lh.googleusercontent.com/a-/ALV-UjVfBZ9ucfB2iIk7K8v9GMWhGK8L8PLkEo5cGHZeSo-qd__FAP4,aku menikmati game ini bagus 👏👏,5,0,3.8.0,2025-06-27 15:48:14,,,3.8.0
284bed1e-d8eb-48b3-a315-061c04e43c08,Yali Yali,https://play-lh.googleusercontent.com/a/ACg8ocIcBNZTueXfUc_DJC7eGF8YJHT3oXWmxyG_O-8owSvTf0tO8g=mo,suka,4,0,,2025-06-27 15:42:35,,,
94324c89-f529-4e52-bef4-7a03572cd425,ѕмянкdapa,https://play-lh.googleusercontent.com/a-/ALV-UjWLONoCYXnGkOqiqmAQtO7h17e0gwNV5uplIyg4vzb9gmzntNLa,"mimin, kenapa harus ada event? padahal lebih seru ga ada event dan kebanyakan orang main pubg pake android jadi kurang enak tiap habis event update, minimal update event jangan sampe 1gb woy",5,0,,2025-06-27 15:03:58,,,
ca556d46-9919-4bc6-9b06-0dd744dc8be6,Venom Wakanda,https://play-lh.googleusercontent.com/a-/ALV-UjX2duLSRK9NWBKYUNHbNMzcg-91o4Peuu8GBE-fGqOmlxOu6U57,mantap 🫰,5,0,3.8.0,2025-06-27 13:54:33,,,3.8.0
3b6d064f-bd0a-4646-9310-fd288ec13c30,Ripki creet Rifki,https://play-lh.googleusercontent.com/a/ACg8ocLorAvQhaegcdjr7rJFv3D8j6mkcQv1DwKWmByyoPHpgcCEvA=mo,sangat bagus dan keren,5,0,,2025-06-27 13:52:55,,,
09d8035c-7f7d-4a64-9455-5082c4b95b1b,Obed Petra,https://play-lh.googleusercontent.com/a-/ALV-UjXtts5MH7UF1YNRIu4PGDPlTKuDGEFrhJbQrzyB3kYnzriJodw,"kenapa sistem pengunduhan ngak bisa berhenti ,sudah saya seting supaya ngak nge download data malah otomatis . mohon diperbaiki.",4,0,3.0.0,2025-06-27 13:19:27,,,3.0.0
c74f7de5-0aaf-4581-ab7b-39e02706ab8b,Feryandi Saputra,https://play-lh.googleusercontent.com/a/ACg8ocIjF1XlO4Yeyfotcphe9h8XVIUGimGkUnoCFTYhZKiDVSShIA=mo,mantap,5,0,3.8.0,2025-06-27 13:12:34,,,3.8.0
def60d2e-66f5-4bcb-b769-f7bd761a14b7,Beni Budiarso,https://play-lh.googleusercontent.com/a/ACg8ocImp5PqfEv__fmhz5udtF_XB7BG1uCenGNZWvUO142L8Iq1mQ=mo,game sepi banyak bot,5,0,,2025-06-27 13:04:00,,,
34aef4b4-9a87-48ae-b877-71617a98e2b0,Mohammad Mukit,https://play-lh.googleusercontent.com/a/ACg8ocLib7hA-I3-XWDU7K-HIcNWvt5ruoJSaL_TSLdqIPRB7odVOw=mo,Bagus,5,0,,2025-06-27 11:09:27,,,
8ff0b946-4e7a-4141-a3f4-b17ea39183e6,No Name,https://play-lh.googleusercontent.com/a-/ALV-UjUhFSj2YbeJrgX4hMmE5JF_7gt83PCGQBCx-CWUjFBVGbbqhrw3,banyak cheater,1,0,,2025-06-27 11:04:43,"Hai pemain, mohon maaf kerana anda telah menemui penipu, anda boleh melaporkannya dalam permainan dan menyemak keputusan di kawasan BAN PAN. Tolong percayakan bahawa kami mempunyai dasar sifar toleransi terhadap sebarang pelanggaran, dan pelanggaran akan dihukum. Kami berharap pemain dalam permainan mengekalkan persekitaran permainan bersama kami.",2025-06-27 15:20:39,
4740e6da-77a1-4bf5-a105-a4ac99a07328,Febri Joshua,https://play-lh.googleusercontent.com/a-/ALV-UjVRSTpgnyQoaxElw1Mrja5RUmbnKcmAdzMUvEVNFG_QYocTQycn,sangat keren,5,0,3.8.0,2025-06-27 09:55:42,,,3.8.0
53f6c057-c8db-48b3-beab-1687a07db2fe,Fitri Wahyuningsih,https://play-lh.googleusercontent.com/a-/ALV-UjUQyjWFaTLZVnCes8JKsyKUs4agYOHbsG3OXfF5cYpTnqSu4Pu0,game nya ga seruu,1,0,,2025-06-27 09:53:11,,,
10ff483f-23fe-49c2-8a16-090105422305,Jefri Randa,https://play-lh.googleusercontent.com/a-/ALV-UjUA1OBYcJlMBuGZIyaNkEnfbKbrC01rFfDaq9Q65J-8QDMOppMi,mohon maaf ya admin PUBG mohon bantu di permudah lah grafik PUBGnya hp saya ngak lancar main nyaa tolong maklumin saya yang makek hp kentang susah kalau sedang main Tiba2 terus keluar dari game sendiri tolong di bantu lancar kan hp2 kentang yang main admin PUBG TENCENT 🙏☺️,5,0,3.8.0,2025-06-27 09:29:03,,,3.8.0
256c5f5e-fd71-4840-a709-081827b5a6a9,Kustri ono,https://play-lh.googleusercontent.com/a/ACg8ocIRwu3ftF1HwwGrMaLIoQVxPjv50pGICOAvAV-Mo7eyq_efYw=mo,bagus ada titan nya,5,0,,2025-06-27 09:21:24,,,
bf6fa492-263a-4306-97ca-f7ae4b2e736c,Kevin Agustian,https://play-lh.googleusercontent.com/a-/ALV-UjUlnMjIMcRO-s08R9w2KeZgdDV2SH13VSDzti37h-C35v1T6_Uo,game haram,1,0,3.8.0,2025-06-27 08:39:12,,,3.8.0
23663ff8-abb5-4d21-be20-59a164d83f03,Muhamad Rizky,https://play-lh.googleusercontent.com/a/ACg8ocLLelEaiLs47MyGA1bUsW0yFOSFZvJvLh40bsW132U7XA42kA=mo,lawak,1,0,,2025-06-27 08:20:26,,,
e7b9b4a6-d7b1-4b0c-90e5-5e3e3534cc87,Nenny Erlina,https://play-lh.googleusercontent.com/a-/ALV-UjW6jab63lonk-Hzektf6asEMO3seGjDFoMLCsniEt2Lz4_wbCSd,gem nya bagus tapi saya udah gak main jadi saya kembali ke ff lagi terima kasih dulu gem ini kalo saya tidak boleh bermain ff saya memainkan gem ini di waktu saya di marahin 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣tapi kenapa lama lama gem ini agak aneh bukan aneh sih tapi musuhnya bertambah pro seperti ff tapi kalo ff musuh nya mending bisa saya kill😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅 o ya ada yang mau mabar ff gak sama aku maaf kalo menyakiti🙏🙏🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,5,0,,2025-06-27 07:58:42,,,
f9032fad-1853-44dd-a383-fd124104d0e5,Rafzz,https://play-lh.googleusercontent.com/a/ACg8ocLROfK2FE5ElDngIr2P65uBuZ1puKCJs6uOY7Q6trs9byELSQ=mo,"game bagus tapi hp ku patah"" 🙃",5,0,3.4.0,2025-06-27 07:56:34,,,3.4.0
bf1af84e-5ffb-4b0b-944b-68a16b77ce93,am rika,https://play-lh.googleusercontent.com/a/ACg8ocLmJ4cHiiwuD9UDS72Cy7Lf4lv_umrFqmIUJpOgSVB1pKIkjg=mo,"tolong dong,sistem copy setingan kontrolnya diperbaikin ,susah payah bikin hud tau'nya ke reset,saran,kasih tombol copy paste aja biar enak,ngga ribet,mudah,jadi player lain juga bakal enak make fitur nya",2,0,,2025-06-27 07:27:19,"Pemain yang terhormat,
Kami sangat senang menerima saran Anda yang berharga, dan saat ini saran Anda telah berhasil direkam ke dalam latar belakang, kami akan terus mengoptimalkannya. Anda dapat mengikuti komunitas resmi kami, situs web resmi, dan pengumuman game untuk mendapatkan berita dan konten versi game terbaru kami.",2025-06-27 10:21:05,
4c7f5e0a-f02f-4925-bee1-1acdb4c0297f,Yogaaditiya Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVNuSELDaC8BqrFRkb-Xhrj0WgqkkUDMKNl6BeODoEk7QJBXnuE,game i played for 3 years.good hobby,5,0,3.8.0,2025-06-27 07:17:50,,,3.8.0
ec3a8523-6065-4555-af07-41510b4d021f,sampital pihta,https://play-lh.googleusercontent.com/a-/ALV-UjXA0Iw0Z6wuZVh6_MfBS-fGfnaeJxAHNL-ZkRSnAIh7n83E2q0,burik tidak bisa d mainkan bolak balik melulu 😣,1,0,3.8.0,2025-06-27 07:01:03,"Hi, pemain! Kami sangat menyesal, mohon Anda klik [Perbaiki] di sisi kanan layar login game dan bersihkan cache aplikasi, lalu coba lagi setelah memastikan baterai penuh. Jika masih ada anomali, silakan hubungi kami melalui tombol [Bantuan] di sudut kanan atas layar login game, dan berikan informasi detail, seperti: UID dan video anomali, dll.",2025-06-27 10:21:49,3.8.0
e81dc0ce-7374-47fc-989e-4d33e6063a97,Hana Fajriani,https://play-lh.googleusercontent.com/a-/ALV-UjVJDgEC4kES4dfCv6FiUttglS6nHel2_DSRI9MEvFZ_Rp3pm0c,sebener nya aku hati berat juga sih nge hapus game ini tapi ya Mau gimana lagi sekarang main di Aquos zero 2 udah ngeleg ngeleg padahal waktu 3.6 Masih bisa lancar 60 fps tapi pas 3.7 mulai ngeleg ngeleg sekarang 3.8 udah ngeleg main di even yaudah dengan berat hati saya hapus game ini 😌 semoga aja bisa main lagi ini game kayak nya v selanjut nya udah gak bisa lagi mainin tapi game nya bagsu banget seru banget orang orang nya baik baik jarang ketemu yang rasis💪👏 thanks 👍,5,0,,2025-06-27 06:51:22,"Hai pemain! Kami telah memahami masalah yang Anda hadapi, untuk mengidentifikasi masalah Anda dengan lebih akurat dan membantu Anda dengan lebih baik, kami berharap Anda dapat memberikan informasi lebih lanjut kepada kami melalui layanan pelanggan dalam game, seperti tangkapan layar/video yang tidak normal, dll.",2025-01-06 14:40:14,
5cd620a2-f297-4007-8eb7-1ede2107429d,Al NURUL ALIM,https://play-lh.googleusercontent.com/a/ACg8ocI9ibGLnIszsWVWD3Vsw_qT_bM6CtSKpfARhIRjJSbUfK-kRg=mo,Sangat Seru,5,0,,2025-06-27 04:58:52,,,
df1e7556-3f3e-4981-9f48-28fa6d212e63,abang 212,https://play-lh.googleusercontent.com/a/ACg8ocKvkBjHiikKsCt8mvLNZwVP-G9P8o16eiUYxgut7WzXd4xiSA=mo,"minji segera ganti event, saya muak di kejar 4 titan🙏🏽",5,0,3.5.0,2025-06-27 02:39:32,,,3.5.0
1b1b6827-b26e-4690-98ba-fba7fde25327,Yaahoo Hoo,https://play-lh.googleusercontent.com/a/ACg8ocLWVigDfsX7-BmkhSlWiVL20xyXsZb9Jm-VoAkuzVVVAZbaBA=mo,👍👍👍👍👍👍,4,0,3.8.0,2025-06-27 02:31:52,,,3.8.0
1b0ddfe4-0b03-4a62-9bf2-6b2494017727,Ananda Prasetyio,https://play-lh.googleusercontent.com/a-/ALV-UjVsHEmRRbBnmI98Ygv9lr8isrGga150JmUD4nAK-ZfXPgqL9Ic,terimakasih buat pubg yg telah menemani gw selama 6 ini,5,0,3.8.0,2025-06-27 02:25:40,,,3.8.0
5dc7d58c-b52d-46f3-95f8-dd4ec19cb7dd,izhar firdaus,https://play-lh.googleusercontent.com/a/ACg8ocJW72ujOSn7WdS-Tg32uK4ak-MGJFaBpBOT0xoM3rJaqKz-nw=mo,ok,5,0,3.8.0,2025-06-27 02:06:15,,,3.8.0
8dc9c1f0-69be-4496-8938-bc09e04f1e71,Natalino Correia,https://play-lh.googleusercontent.com/a/ACg8ocIA5FGpOclbRthN7oBp77dUuEPJwsRdwybaoUzzy9mzdL5coQ=mo,Pubg ito Terbaik,1,0,,2025-06-27 02:01:26,"Halo pemain,
Kepuasan Anda adalah pengejaran abadi kami. Terima kasih banyak atas cinta dan dukungan Anda terhadap PUBG MOBILE. Kami juga ingin mendapatkan ulasan bintang lima Anda melalui upaya kami. Kalau ada masalah apapun, silakan hubungi kami. Kami harap Anda bersenang-senang dalam PUBG MOBILE. Selamat menikmati harimu!",2025-06-27 10:16:25,
12ffb12a-9e74-4a9a-b29d-8c4332ca7203,chaesar priangkasa,https://play-lh.googleusercontent.com/a/ACg8ocJDiIAzeUTC-s5Hfbw3lHigBcKx7zdce7R8fxvaNQx8tLZ-SA=mo,"sad lah banyak bug, bisa bisanya gyro gua pas nembak gak bisa, udah 2 kali aku hapus pasang hapus pasang padahal pakek HP baru pakek HP lama gak ada bug lah ini baru beli kmrn gak bisa kecewa gua",2,0,3.8.0,2025-06-27 01:51:36,"Halo, pemain!
Jika perangkat Anda ada fungsi giroskop, Anda dapat mengikuti petunjuk di bawah ini setelah nyalakan ulang perangkat: 
1. Mengkalibrasi ulang pengaturan giroskop dalam Pengaturan;
2. Klik [Perbaiki] pada halaman login lalu coba giroskop lagi. 
Jika Anda masih perlukan bantuan, silakan hubungi kami melalui layanan pelanggan dalam game.",2025-06-27 10:14:09,3.8.0
6ed52fdf-14c3-4603-834c-1e53afb7f7da,Imam Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocK1JXJnq8Pp5CDEKagSmKnaBvfm7t5hpZtvvRk7IvAlKOvsXQ=mo,"bikin hp patah""",1,0,,2025-06-27 01:39:22,"Yang terhormat pemain! Kami menyarankan Anda untuk memeriksa apakah lingkungan internet baik, apakah ponsel dalam mode daya rendah, dan hapus cache latar belakang, atau klik tombol [Perbaiki] di sisi kanan halaman login. Jika Anda masih perlukan bantuan, silakan hubungi kami melalui [Pusat Pelanggan] dalam game.",2025-06-27 10:14:54,
b079c41a-8074-4c1b-831b-24e0b173975f,Fadhil Alfaridzi,https://play-lh.googleusercontent.com/a/ACg8ocKoI1i9IOYhCeXr5DxjekMn-DxRvZr1C5ULlxD3DrXWKgbIUQ=mo,very good,5,0,3.8.0,2025-06-27 01:35:01,,,3.8.0
7693bedd-69fc-4928-b498-bb1eb43c0bc6,Firdiansah,https://play-lh.googleusercontent.com/a/ACg8ocLEizQqungh3FbaYCAw5iBr-pNOkEAsCbQslCzixQHZ7rNw-XU=mo,top upin,5,0,,2025-06-27 01:20:10,,,
4bd72ac4-5588-4f0e-a45a-2af5b91ef9b2,thole Musthofa,https://play-lh.googleusercontent.com/a-/ALV-UjXvGUCa5OUQaVU5EuQPjI13gdIwnRW84ODEUjAfnZs8-vEbiwbU,Terima kasih PUBG... sudah di bagi skin m16 nya... sehat dan sukses selalu,5,0,3.8.0,2025-06-27 01:14:05,"Halo thole Musthofa, kami sedih mendengar Anda mengalami masalah ping tinggi dalam permainan. Pastikan tidak ada aplikasi lain yang berjalan saat bermain PUBG MOBILE. Silahkan hubungi kami di fitur pesan dukungan pelanggan dalam game jika masih bermasalah. Dengan senang hati kami akan membantu Anda.",2022-07-20 19:12:29,3.8.0
52518918-3b35-4924-8a60-8a54165dae8c,datbotz,https://play-lh.googleusercontent.com/a/ACg8ocKYJzVXCczASBSC9UVRC7O530YCgwVGtgpgDqqJFvTc0XewBEg=mo,bagus ga kek dulu,5,0,3.8.0,2025-06-27 01:13:26,,,3.8.0
5e31f4ec-a38d-41c8-bbe9-171cdce9c1b7,Ardjuna Kurniawan3107,https://play-lh.googleusercontent.com/a-/ALV-UjWcCHPvvy3kufWtIBOiSlBlZhkzmK3JeWK9gZzMbGD1fIYm4Xg,"Kenapa ketika bermain tidak bisa masuk ke peta yang lain, hanya di peta erangel saja yang bisa, kurang seru kalau hanya 1 peta",5,0,3.8.0,2025-06-27 01:01:45,,,3.8.0
f4c04d8b-e429-4489-8ad7-4440533f3adc,Zacka Zackariya,https://play-lh.googleusercontent.com/a/ACg8ocLRNQmxEnelkjEo0BadeuIeVQuVd1nxQwsulGRfWfniH1NSiA=mo,🖐🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿,5,0,,2025-06-27 00:53:35,,,
28f0c071-9112-4ec6-a754-7b5094de272b,Inosuke,https://play-lh.googleusercontent.com/a-/ALV-UjVLQjsQMQvegr0USr1FvsgsX8Hql1ePMMOJhfeGB1Ir5s_X9s-z,bagus kakak,5,0,3.8.0,2025-06-27 00:51:39,,,3.8.0
b0bd7baf-d113-4e0c-8647-4c8e29a669d2,salowa Amure salowa,https://play-lh.googleusercontent.com/a/ACg8ocJwnRDJ4Vv1c2x1SUEZHGsergxDS2y0YsfrhBNePv_HE3pYMw=mo,seru,5,0,3.8.0,2025-06-27 00:39:28,,,3.8.0
9f5300a3-b24c-4deb-afdd-af679cda955b,aguzt restless,https://play-lh.googleusercontent.com/a/ACg8ocJtxwOTOsTiub1nQK5o7Z0aAG_4JmKVB7Z3g7LaYhl6VGjR8Q=mo,"game rusak. nurunin rank nggak kira"" giliran naikin rank cuman +3 +5 sedikit"" bikin pemain bosen. game rusak",1,17,3.8.0,2025-06-27 00:27:18,"Pemain yang terhormat,
kami mohon maaf atas kami tidak melakukannya dengan benar, yang menyebabkan pengalaman game Anda kurang baik. Namun seiring dengan meningkatnya rank Anda dalam game, kenaikan dan penurunan poin juga akan disesuaikan berdasarkan tingkatan pemain. Terima kasih atas dukungan Anda terhadap PUBG MOBILE!",2025-06-27 10:08:23,3.8.0
a1d82013-7442-48af-bfc9-de4b447676c6,T Johan,https://play-lh.googleusercontent.com/a/ACg8ocLGz6UDgtm3oJ-BCspvzNrQTInngTXS5fYVARHL4zaVeCCDbg=mo,sungguh mantap,5,0,,2025-06-27 00:15:13,,,
ddc9226a-4829-4250-9b2d-72238e4589fb,Beby Teler,https://play-lh.googleusercontent.com/a-/ALV-UjX3215Zcon14YX-UenrC37n6rORFmAQMZYnXp_kpl1sR1IJ0Kel,ok,5,0,3.8.0,2025-06-27 00:14:51,,,3.8.0
302bc67e-c9d5-4159-87b4-12bfb1ee6efd,mariofernandezediyputraliyah,https://play-lh.googleusercontent.com/a-/ALV-UjVetztAtt5PmThXtR0o2nf3uTOzZQFoyoPvNafKnes-9Y5qHlyK,🥰😍😍😍,5,0,3.8.0,2025-06-26 23:58:56,,,3.8.0
0f6a7f8a-abd7-4c6c-b844-996c446328df,Habib Aji,https://play-lh.googleusercontent.com/a/ACg8ocIqvUDJyUPcQUOtObSqGsNUBzfJu3Fq2Uma707NZZtSxbixcQ=mo,Game cukup bagus,5,0,3.8.0,2025-06-26 23:30:56,,,3.8.0
1ec6d475-4c4d-4616-bd37-8b867a584d06,Miftahul Rizki,https://play-lh.googleusercontent.com/a/ACg8ocLE7GhKgMEYcayC11JmWTKLJtbbtvfDgC_lAXKsjQ0BtYiUvQ=mo,mantap👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😴👍👍👍👍👍👍👍👍mantap,5,0,3.8.0,2025-06-26 23:30:19,,,3.8.0
6ffa3185-d793-43cb-8df4-f4cdd858617f,Roy Skd,https://play-lh.googleusercontent.com/a/ACg8ocJoswkB-SZ2wyGirAvedE7HqF8XIe2YI9jsFRqMiEbVlXMpyQ=mo,sangat menghibur,5,0,3.7.0,2025-06-26 22:55:15,,,3.7.0
5b0e70c2-78eb-4c38-9dd4-9176e3cae340,Anton Nugroho2123,https://play-lh.googleusercontent.com/a/ACg8ocIqXd48dVhZnLQf2cbwKuB3JA3sYRyvvGUJVquTtbJUdGy7NA=mo,mantap gem nya hd banget dah itu aja,5,0,,2025-06-26 22:37:18,,,
664c99c6-c075-445e-9ed3-9ecc0cf70510,Paren Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocK2DAe_MVDbap4X_O10WdZUfE7-xZh-vXWKjEpKZ9ojAvBpiA=mo,bagaimana cara update nya kok sering keluar terus sih game'nya sudah bagus tapi saya gak bisa,5,0,3.8.0,2025-06-26 22:31:29,,,3.8.0
1fc999d6-ef9d-4247-b473-caca22aab2f5,Akunbaru 2024,https://play-lh.googleusercontent.com/a-/ALV-UjUylzm41GY0z_RgG1XzviaAo8sGT9wO6r78wY8dask0qiu3tNQ,good game,5,0,3.8.0,2025-06-26 22:22:45,,,3.8.0
d4608e94-f64a-432e-a540-7dfc2f7f445f,Aastakun,https://play-lh.googleusercontent.com/a/ACg8ocJ7J4FyoQupD1IJYHEEN77lSco5j-UVhzUu-ucAGCT0mW9DJg=mo,Kock padahal Cuma ganti game Farlight84 Pas login pubg malah ngelag banget sampe gak bisa gerak game server sampah mending Mobilegend server bagus,1,1,3.8.0,2025-06-26 22:06:01,"Halo pemain,
Kami memahami perasaan Anda. Jika hal ini terjadi, Anda dapat mengetuk [Perbaiki] pada halaman login game, dan pastikan Anda telah memilih server dengan latensi rendah. Jika masih tidak berhasil, silakan hubungi kami melalui [Pusat Pelanggan] dalam Pengaturan game, kami akan senang membantu Anda.",2025-06-27 10:05:10,3.8.0
b55ddcaf-8aeb-4041-825a-2d5cb45f86ae,Sabri Haeruddin (Abi Maulana),https://play-lh.googleusercontent.com/a/ACg8ocKaaor7yDaguQUCQHlNWu59gvdo8qpUZryQMjDqjkDoeOd1xg=mo,game terbaik dan terbaru seperti pemain yang handal saja dalam bertempur,5,0,,2025-06-26 22:04:51,,,
3d47e125-1f42-417c-8d1c-ed6e78782136,Nacc Cozumel,https://play-lh.googleusercontent.com/a/ACg8ocLcbl5YJ7EmtqsQwMKLIyjPt5E7USaY9zjAnX2NHhazCKd2Rw=mo,"masa akun saya d banned,padahal uda download dri play store",1,0,3.8.0,2025-06-26 21:49:26,"Hai pemain, kami sentiasa komited untuk membawakan pemain dengan persekitaran permainan yang adil dan membanteras semua pelanggaran. Jika anda ada sebarang bantahan terhadap hukuman, anda boleh mengetik [Failkan Tuntutan] dalam tetingkap pop timbul pada halaman log masuk. Kami akan mengesahkannya dengan teliti dan membalas anda secepat mungkin.",2025-06-27 09:53:48,3.8.0
8cd53a68-0021-4424-b699-b6d2a5abb5cb,Aldi Fauzan,https://play-lh.googleusercontent.com/a-/ALV-UjXEgMNO85pWzwtYBe5zo_E8hljH9MbVzwRh6zNz1_mqjq2iLkRz,"ngelag parah setiap maen, game aneh",1,0,3.8.0,2025-06-26 21:44:56,"Halo pemain,
Kami memahami perasaan Anda. Jika hal ini terjadi, Anda dapat memeriksa apakah Anda berada di lingkungan internet yang baik, ketuk [Perbaiki] pada halaman login game, dan pastikan Anda telah memilih server dengan latensi rendah. Jika masih tidak berhasil, silakan hubungi kami melalui [Pusat pelanggan] dalam Pengaturan game.",2025-06-27 09:56:23,3.8.0
