reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned,sentiment,aspect
7b9e1daf-fae6-459d-82de-88d2913dad93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semenjak update versi skrng.. jaringan ngelek terus... padahal kondisi jaringan bagus... tolong dong di perbaiki lagi... gak seru main jadi nya,3,0,,2025-06-12 10:21:02,"Halo pemain,
Kami memahami perasaan Anda. Jika hal ini terjadi, Anda dapat memeriksa apakah Anda berada di lingkungan internet yang baik, ketuk [Perbaiki] pada halaman login game, dan pastikan Anda telah memilih server dengan latensi rendah. Jika masih tidak berhasil, silakan hubungi kami melalui [Pusat pelanggan] dalam Pengaturan game.",2025-06-12 11:30:54,,semenjak update versi skrng jaringan ngelek terus padahal kondisi jaringan bagus tolong dong di perbaiki lagi gak seru main jadi nya,Neutral,"['update', 'server']"
cc5e5dfe-218d-4290-b9a1-6c3542e17482,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game haram,1,0,,2025-06-12 10:00:12,,,,game haram,Negative,['Lainnya']
cf74c234-ce88-4b6b-9a53-b1f90ae6ab97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,5,0,3.8.0,2025-06-12 09:53:30,,,3.8.0,oke,Positive,['Lainnya']
c7d01cfb-a4a8-46ee-be07-e6200d337451,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,karakternya kurang tobrut kalo bisa skinnya bikin yang montok🗿,1,0,,2025-06-12 09:46:03,"Yang terhormat pemain, setelah sepenuhnya meninjau saran Anda, untuk sementara kami tidak dapat mengonfirmasi apakah akan mengadopsi saran Anda. Kami sangat menyesal, tetapi percayalah bahwa kami akan terus bekerja keras untuk memberikan pengalaman bermain game yang lebih baik kepada semua pemain. Terima kasih atas cinta Anda pada PUBG MOBILE.",2025-06-12 10:08:52,,karakternya kurang tobrut kalo bisa skinnya bikin yang montok🗿,Negative,['Lainnya']
cd5932cc-3b0f-4f11-b76f-9c7524fe04a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pernah di lempar Bom sama team sendiri kalau lagi main random. Tolong di percepat saat turun dari pesawat, kalau turun terlambat pasti gak dapat senjata",5,2,3.8.0,2025-06-12 09:38:41,,,3.8.0,pernah di lempar bom sama team sendiri kalau lagi main random tolong di percepat saat turun dari pesawat kalau turun terlambat pasti gak dapat senjata,Positive,['server']
afe9bf3f-cc19-4f13-90ed-30d26704d10c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"FORCED AUTO DOWNLOAD. Despite I unchecked the auto option. I usually still can tolerate it, but now after the shadow download, IT CLOGGED DOWN MY RAM. MY GAME BECOME CHOPPY TOTALLY UNPLAYABLE. WHAT THE F??? ARE YOU DATAMINING THE PLAYERS OR WHAT??",1,4,3.8.0,2025-06-12 09:30:10,"Dear player, if you downloaded the game through app stores and experienced repeated downloads, our technical team is currently fixing it. We suggest you turn off automatic updates to avoid overwriting existing data during updates, which may cause download errors. If your issue persists, please uninstall the game first and redownload again.",2025-06-12 10:10:27,3.8.0,forced auto download despite i unchecked the auto option i usually still can tolerate it but now after the shadow download it clogged down my ram my game become choppy totally unplayable what the f are you datamining the players or what,Negative,['Lainnya']
dde12e28-d813-456b-9aeb-5757b82a62c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lebih suka gameplay versi dulu, ga ada event jadi kodam aneh aneh, pliss balik kek dulu",1,0,3.0.0,2025-06-12 09:23:19,"Halo pemain! Tujuan kami adalah untuk membawa lebih banyak konten baru dan pengalaman bermain yang menarik melalui pembaruan. Kami berharap Anda dapat terus menikmati game. Jika Anda memiliki saran yang masuk akal tentang optimalisasi game, silakan hubungi kami melalui layanan pelanggan dalam game, kami akan dengan senang hati mendengarkan.",2025-06-12 10:06:59,3.0.0,lebih suka gameplay versi dulu ga ada event jadi kodam aneh aneh pliss balik kek dulu,Negative,['gameplay']
8dd7fe46-6adc-4d88-8f54-ae4feb51a65b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagusss,5,0,1.2.0,2025-06-12 09:19:19,,,1.2.0,sangat bagusss,Positive,['Lainnya']
32c4a3ca-7c0e-47bc-844e-ec5f8aedbc80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak bug nya kalo 1vs1 kita jadi delay,PUBG kurang bagus sekarang",3,0,3.8.0,2025-06-12 09:17:41,"Pemain yang terhormat,
kami mementingkan pengalaman bermain game Anda. Namun, kami tidak dapat menentukan masalah Anda sesuai dengan deskripsi Anda. Untuk membantu Anda memecahkan masalah secepat mungkin, silakan hubungi kami dalam game dan berikan waktu terjadinya bug dan deskripsi mendetailnya agar kami dapat membantu Anda lebih baik.",2025-06-12 10:06:15,3.8.0,banyak bug nya kalo vs kita jadi delaypubg kurang bagus sekarang,Neutral,"['bug', 'server']"
324861fa-8323-419f-a5c6-af59c8c335c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini ngebug apa gimana ya min saya mendapatkan skin rare dari gacha tapi kok skinnya tidak muncul mohon di revisi lagi min biar kita sama sama enak,3,0,3.8.0,2025-06-12 08:58:18,"Pemain yang terhormat,
kami mementingkan pengalaman bermain game Anda. Namun, kami tidak dapat menentukan masalah Anda sesuai dengan deskripsi Anda. Untuk membantu Anda memecahkan masalah secepat mungkin, silakan hubungi kami dalam game dan berikan waktu terjadinya bug dan deskripsi mendetailnya agar kami dapat membantu Anda lebih baik.",2025-06-12 10:05:38,3.8.0,ini ngebug apa gimana ya min saya mendapatkan skin rare dari gacha tapi kok skinnya tidak muncul mohon di revisi lagi min biar kita sama sama enak,Neutral,"['bug', 'server']"
35dd4d03-d930-47e2-b42e-e063f8433557,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu banyak loading,1,0,3.8.0,2025-06-12 08:20:20,"Hai pemain, kami memahami bagaimana perasaan anda. Apabila ini berlaku, anda boleh mengetik [Baiki] pada halaman log masuk permainan dan semak sama ada anda telah memilih pelayan kependaman rendah. Jika masih tidak berhasil, sila hubungi kami melalui [Perkhidmatan Pelanggan] dalam Tetapan permainan. Kami akan melayani anda dengan sepenuh hati.",2025-06-12 08:52:42,3.8.0,terlalu banyak loading,Negative,['Lainnya']
fad5166b-fc57-4626-9a8c-b6010182e102,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,woy biji nimboleh download obb pake data bagimana ini biji,1,0,3.8.0,2025-06-12 08:04:48,"Hai pemain, mohon maaf kerana anda menghadapi masalah yang anda tidak boleh log masuk. Adalah disyorkan agar anda menukar persekitaran rangkaian atau memulakan semula peranti untuk mencuba. Jika anda masih tidak boleh log masuk, sila hubungi kami melalui [Bantuan] pada halaman log masuk, dan kami akan cuba sedaya upaya untuk membantu anda.",2025-06-12 08:54:51,3.8.0,woy biji nimboleh download obb pake data bagimana ini biji,Negative,['Lainnya']
c943fb0f-2be2-4bd1-80ca-7cc00235bbd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Musuh nya gak seimbang terlalu susah dilawan😁,3,0,3.8.0,2025-06-12 07:04:52,"Pemain yang terhormat,
kami mementingkan umpan balik Anda. Sistem akan mengikuti berdasarkan bahasa yang dipilih, mode game, dan tier Anda saat ini. Anda dapat mengundang teman untuk bermain dengan Anda untuk meningkatkan tingkat kemenangan. Jika ada pertanyaan lain, silakan hubungi kami melalui [Pusat Pelanggan] di Pengaturan game.",2025-06-12 08:45:50,3.8.0,musuh nya gak seimbang terlalu susah dilawan😁,Neutral,['Lainnya']
adac2bf8-cdd8-43ec-bccb-15c346027b3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik,5,0,,2025-06-12 06:25:55,,,,terbaik,Positive,['Lainnya']
58dcc17c-3881-4ab5-be06-9a62ba978aa4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kapan update support 60/90fps disamsung galaxy A25?,4,1,3.8.0,2025-06-12 03:48:35,"Halo pemain,
Level adaptasi game bervariasi dengan model yang berbeda, dan silakan merujuk ke tampilan dalam game untuk mengetahui tingkat adaptasi yang sebenarnya. Selain itu, untuk memungkinkan pemain menikmati pengalaman mengoperasikan layar yang lebih indah, kami akan terus menambahkan lebih banyak model yang kompatibel dengan game!",2024-08-08 17:40:47,3.8.0,kapan update support fps disamsung galaxy a,Positive,['update']
fb77cf76-af70-4aee-9e81-81f0bfc89d7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka,5,0,3.8.0,2025-06-12 03:47:52,,,3.8.0,saya suka,Positive,['Lainnya']
d3c268ea-4cc2-41fc-91b5-d18716b7d89c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ampas bagus yg dulu,1,0,,2025-06-12 01:21:45,"Halo pemain! Tujuan kami adalah untuk membawa lebih banyak konten baru dan pengalaman bermain yang menarik melalui pembaruan. Kami berharap Anda dapat terus menikmati game. Jika Anda memiliki saran yang masuk akal tentang optimalisasi game, silakan hubungi kami melalui layanan pelanggan dalam game, kami akan dengan senang hati mendengarkan.",2025-06-12 08:38:55,,ampas bagus yg dulu,Negative,['Lainnya']
b2740d52-5343-456d-9463-668bc28e7771,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cok guzel gunceleme gelmis cok tesukler,5,0,3.8.0,2025-06-12 00:56:56,,,3.8.0,cok guzel gunceleme gelmis cok tesukler,Positive,['Lainnya']
121975dc-c9a9-46f5-908c-57b0efb28e73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan buat aku menyesal,5,0,,2025-06-12 00:41:09,,,,jangan buat aku menyesal,Positive,['Lainnya']
68649558-bb6f-4943-a000-2f7d4cba0aae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game perang kok ada titan, event jelek",1,0,,2025-06-11 23:55:48,"Halo pemain, maaf atas pengalaman Anda yang kurang menyenangkan! Kami masih terus berupaya mengoptimalkan PUBG MOBILE. Oleh karena itu, jika Anda memiliki saran atau ide terkait hal ini, kami harap Anda dapat mengirimkannya melalui [Pusat Pelanggan] dalam Pengaturan game. Semoga harimu menyenangkan!",2025-06-12 08:37:57,,game perang kok ada titan event jelek,Negative,['Lainnya']
878ae539-1a8e-4263-9876-651db6071ec2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah beberapa lama main, tiba-tiba sering force close padahal tidak ada frame drop atau lag, akhirnya malah gabisa masuk ke dalam match kembali",1,0,3.8.0,2025-06-11 23:15:19,"Hi, pemain! Kami sangat menyesal, mohon Anda klik [Perbaiki] di sisi kanan layar login game dan bersihkan cache aplikasi, lalu coba lagi setelah memastikan baterai penuh. Jika masih ada anomali, silakan hubungi kami melalui tombol [Bantuan] di sudut kanan atas layar login game, dan berikan informasi detail, seperti: UID dan video anomali, dll.",2025-06-12 08:36:16,3.8.0,setelah beberapa lama main tibatiba sering force close padahal tidak ada frame drop atau lag akhirnya malah gabisa masuk ke dalam match kembali,Negative,['server']
4b14741b-1069-4bd2-bba1-6ceaf6680deb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantapp,5,0,3.8.0,2025-06-11 23:15:14,,,3.8.0,mantapp,Positive,['Lainnya']
1df774be-766d-4be1-8d1d-7a49dd400c21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru mau nyoba pubg semoga menyenangkan,5,0,,2025-06-11 23:02:04,,,,baru mau nyoba pubg semoga menyenangkan,Positive,['Lainnya']
d34279c1-9ba8-45ac-888f-8a64fb561570,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap game nya,5,0,,2025-06-11 22:51:20,,,,mantap game nya,Positive,['Lainnya']
3cdcb926-9364-42fa-afd5-0f45552690e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tak ada masalah ,lag dikit mungking terlalu maksain instal ram 3 gb 😁",5,0,,2025-06-11 22:28:13,,,,tak ada masalah lag dikit mungking terlalu maksain instal ram gb 😁,Positive,['server']
0def9024-478f-4858-9ce1-6a797fdb1872,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2025-06-11 21:59:23,,,,sangat bagus,Positive,['Lainnya']
8a2fe14f-bfa5-4154-8e7a-aabef657574a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.8.0,2025-06-11 21:53:50,,,3.8.0,good,Positive,['Lainnya']
2e6d35c3-0147-4267-aaa8-a31e42926bfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🧏🏻‍♂️,5,0,,2025-06-11 21:50:30,,,,🧏🏻‍♂️,Positive,['Lainnya']
b5287d1c-9c0d-4e2f-90e7-f148350cb033,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gem kebanyakan bug, pas ada musuh ngebug pas nembang ngebug bikin kecewa, bukanya di perbaiki Mlah semakin parah,",1,0,,2025-06-11 21:35:34,"Yang terhormat pemain,
Kami menghargai masukan Anda. Berdasarkan uraian Anda, saat ini kami tidak dapat menemukan BUG yang Anda sebutkan. Untuk membantu Anda lebih baik, silakan hubungi kami melalui layanan pelanggan dalam game dan berikan tangkapan layar atau tautan video.",2025-06-12 08:35:41,,gem kebanyakan bug pas ada musuh ngebug pas nembang ngebug bikin kecewa bukanya di perbaiki mlah semakin parah,Negative,['bug']
c4fa11d7-3c3a-4450-bc27-fa09d031a602,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan yg gak bikin jenuhh,5,0,3.8.0,2025-06-11 21:23:29,,,3.8.0,permainan yg gak bikin jenuhh,Positive,['Lainnya']
065d0673-fa41-4441-8d78-b0b4d59572a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap, gameny bagus dan seru",5,0,3.8.0,2025-06-11 20:14:20,,,3.8.0,mantap gameny bagus dan seru,Positive,['Lainnya']
c3bcc73b-625e-42c0-951c-20b3443ae290,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,uuuu game gak seru haram 🤮🤮🤮🤮,1,0,,2025-06-11 19:57:30,,,,uuuu game gak seru haram 🤮🤮🤮🤮,Negative,['Lainnya']
b3875d40-6cd5-4427-9602-e09cc4c32522,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The Best,5,0,3.8.0,2025-06-11 19:52:35,,,3.8.0,the best,Positive,['Lainnya']
5e794431-4e01-40d4-98b5-74df8f265197,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus dari beberapa hal, namun masih banyaknya cheater yang berkeliaran dan juga sistem report yang terkadang tidak dapat menangani hal tersebut, seperti headshot padahal pov musuh tidak dapat melihat kita(dilihat dari loss-replay)",3,10,3.8.0,2025-06-11 19:41:11,"Yang terhormat pemain,
Mohon maaf telah menemui pemain curang, Anda dapat melaporkannya dalam game dan memeriksa hasilnya di area BAN PAN. Harap percaya bahwa kami memiliki sikap nol toleransi terhadap setiap pelanggaran. Kami berharap semua pemain dalam game akan setulus dan antusias seperti Anda, dan menjaga lingkungan game bersama kami.",2025-06-11 20:16:05,3.8.0,bagus dari beberapa hal namun masih banyaknya cheater yang berkeliaran dan juga sistem report yang terkadang tidak dapat menangani hal tersebut seperti headshot padahal pov musuh tidak dapat melihat kitadilihat dari lossreplay,Neutral,['cheater']
814b2fa8-2c48-42bd-b8d7-958cebbc5ae1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game harammm,1,0,,2025-06-11 19:23:59,,,,game harammm,Negative,['Lainnya']
9251897d-1fe7-44b2-9b7c-d38095a117eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"plis perbaiki,udah download beberapa mb file map,terus mau lanjut malah ada yang ulang lagi,tapi ukuran game malah jadi nambah",1,0,3.8.0,2025-06-11 19:17:09,"Yang terhormat pemain,
Kami mementingkan umpan balik Anda, mengunduh game akan habiskan sejumlah memori di perangkat. Saat mengunduh, mencoba hapus cache untuk pastikan perangkat ada memori yang cukup, dan pastikan berada di lingkungan Internet yang stabil. Kami akan terus mengoptimalkan untuk memberi Anda pengalaman mengunduh yang lebih nyaman.",2025-06-11 19:42:34,3.8.0,plis perbaikiudah download beberapa mb file mapterus mau lanjut malah ada yang ulang lagitapi ukuran game malah jadi nambah,Negative,['server']
03ccd0d1-ccb6-40da-9145-c3b93160f243,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bosenin,1,0,,2025-06-11 18:51:47,,,,bosenin,Negative,['Lainnya']
2a50dea9-2fa7-4c84-b4b7-4a5ea2a2ec42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di baca pencipta PUBG. Agar di buat grafik nya lebih seperti dunia nyata,5,0,,2025-06-11 18:18:11,,,,tolong di baca pencipta pubg agar di buat grafik nya lebih seperti dunia nyata,Positive,['grafik']
a17f974a-17c3-4d34-be46-20a36b244609,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa aku gak bisa masuk ke pubg ...apakah error'?? ada yg sama dengan kasus ku gak,5,0,2.8.0,2025-06-11 18:11:15,,,2.8.0,kenapa aku gak bisa masuk ke pubg apakah error ada yg sama dengan kasus ku gak,Positive,['bug']
f496f5bc-e44c-466f-9d0a-f54b7ae44c8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game shooter ter THE BEST dan collaboration ter the best bersama AOT(Attack On Titan) karena ada jalur hadiah nya yg sudah menjamin dapat skin dll, please kepada developer setiap kali collab dengan anime atau collab dengan apapun please mohon untuk ada di sediakan terus jalur hadiah nya di setiap collaboration nya🙏🏼❤‍🔥",5,0,3.8.0,2025-06-11 18:10:54,,,3.8.0,game shooter ter the best dan collaboration ter the best bersama aotattack on titan karena ada jalur hadiah nya yg sudah menjamin dapat skin dll please kepada developer setiap kali collab dengan anime atau collab dengan apapun please mohon untuk ada di sediakan terus jalur hadiah nya di setiap collaboration nya🙏🏼❤‍🔥,Positive,['Lainnya']
f2029afd-4aa6-4bf3-97ce-bb14317ee639,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk mode metro royale sangat tidak imbah antara oemain baru dengan pemain lama, masa pemain baru belum ada apa di suruh lawan sama yang udah pemain lama sangat tidak adil setidak nya kasih lawn yang seimbang dulu terlalu tidak adil sampah bgt",1,0,3.8.0,2025-06-11 18:09:48,"Pemain yang terhormat,
kami mementingkan umpan balik Anda. Sistem akan mengikuti berdasarkan bahasa yang dipilih, mode game, dan tier Anda saat ini. Anda dapat mengundang teman untuk bermain dengan Anda untuk meningkatkan tingkat kemenangan. Jika ada pertanyaan lain, silakan hubungi kami melalui [Pusat Pelanggan] di Pengaturan game.",2025-06-11 19:06:16,3.8.0,untuk mode metro royale sangat tidak imbah antara oemain baru dengan pemain lama masa pemain baru belum ada apa di suruh lawan sama yang udah pemain lama sangat tidak adil setidak nya kasih lawn yang seimbang dulu terlalu tidak adil sampah bgt,Negative,['gameplay']
083d4a48-adca-4a73-9db5-fcc2500616ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyakan musuhnya ngendok semua.,2,0,3.8.0,2025-06-11 17:47:23,"Pemain yang terhormat,
kami mementingkan umpan balik Anda. Sistem akan mengikuti berdasarkan bahasa yang dipilih, mode permainan, dan tier Anda saat ini. Anda dapat mengetuk [Pengaturan] di sudut kanan atas pada halaman pemilihan mode dan memilih untuk noaktif pertempuran akan ditemukan berdasarkan prioritas bahasa.",2025-06-11 19:05:35,3.8.0,kebanyakan musuhnya ngendok semua,Negative,['Lainnya']
99291d4f-6fa0-46b8-a489-a74c3aeba121,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GOOD GAME,5,0,3.8.0,2025-06-11 17:00:26,,,3.8.0,good game,Positive,['Lainnya']
786683a5-e038-4ef8-acb6-4019a2697e17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best performanse,5,0,,2025-06-11 16:28:13,,,,the best performanse,Positive,['Lainnya']
2f52e862-bf05-40c0-ab45-77cbcafc335c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya bagus tapi saat pertempuran ngelek saat dekat musuh sama teman tim serta bangunannya menghilang disaat jaringan baik/stabil dan jaringannya normal kembali di saat di lobi atau nonton teman bertempur,1,3,3.8.0,2025-06-11 15:49:22,"Halo pemain,
Kami memahami perasaan Anda. Jika hal ini terjadi, Anda dapat mengetuk [Perbaiki] pada halaman login game, dan pastikan Anda telah memilih server dengan latensi rendah. Jika masih tidak berhasil, silakan hubungi kami melalui [Pusat Pelanggan] dalam Pengaturan game, kami akan senang membantu Anda.",2025-06-11 17:10:12,3.8.0,gamenya bagus tapi saat pertempuran ngelek saat dekat musuh sama teman tim serta bangunannya menghilang disaat jaringan baikstabil dan jaringannya normal kembali di saat di lobi atau nonton teman bertempur,Negative,['Lainnya']
